cluster,geo_id,StartTime,EndTime,Lon.50.,Lon.2.5.,Lon.97.5.,Lat.50.,Lat.2.5.,Lat.97.5.,sitenum,duration,period,geo.id2,band.id,animal.id,animal.taxon,deploy.on.date,deploy.on.time_GMT,deploy.off.date,deploy.off.time,lig.estimated.deploy.day,lig.estimated.recovery.day,animal.latest.date.born,animal.life.stage,Age.status,Wing.cord.mm,animal.mass,animal.sex,animal.taxon.detail,attachment.type,deploy.latitude,deploy.longitude,recovery.latitude,recovery.longitude,deployment.comments,deployment.end.type,manipulation.type,study.site,deploy.range,tag.comments,study.site.specification,tag.manufacturer.name,tag.mass,tag.model,tag.readout.method,tag.serial.no,Study,preliminary_analysis,recording_interval_seconds,light_threshold,Time_shift_hours,Recorded_North_South_mig,Light_Data_Available,Time_shift,In_habitat_median_zenith_angle,Hill_Ekstrom_median_angle,tol,MCMC.iter,MCMC.thin,MCMC.chains,changeLight.days,changelight.quantile,mergesites.distance,stat.nbr.limit,path.elongated,Insert_twilights,Range_region,Fall_carrib_edits,Clock_drift_edits,mod.deploy.lon,mod.deploy.lat,nbr.arrival,nbr.departure,spring.equinox.year,spring.equinox.date,Recaptured,IH.calib.start,IH.calib.end,IH.calib.start2,IH.calib.end2,Zenith0_adjustment,br.departure,br.arrival,br.departure.woodsworth,br.arrival.woodsworth,nbr.arrival.woodsworth,nbr.departure.woodsworth,X,First.trans.flight.start,first.trans.flight.start,First.trans.flight.start.1,first.trans.flight.start.1,light.review.quality,Breeding_region_MC,site_type,IQR.lon.dist,IQR.lat.dist,fall.br.departure,spring.br.arrival,NB_count,year.difference,NB.first.site.arrival,id,sorted.num,next.cluster
21,V8757_029,2019-06-21T06:19:21Z,2019-06-22T05:20:41Z,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,1,0.9592592592592593,Breeding,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Breeding,0,0,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,NA,NA,21,4
4,V8757_029,2019-09-27T10:58:01Z,2019-10-05T11:06:41Z,-81.14394430403283,-81.33605278819655,-80.97833396342759,47.650504930777785,34.20149403513426,51.75341453430604,7,8.006018518518518,Post-breeding migration,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Stopover,26825.4925559444,1953870.8524118224,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,2019-10-26T22:28:11Z,1,4,8
8,V8757_029,2019-10-07T11:16:17Z,2019-10-13T11:15:11Z,-80.95087591761343,-81.7734323104989,-80.28991073145008,26.67564836359208,25.288768789132693,30.780287332999038,8,5.999236111111111,Post-breeding migration,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Stopover,147566.39208726792,611313.0479850209,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,2019-10-26T22:28:11Z,1,8,14
14,V8757_029,2019-10-16T22:33:26Z,2019-10-25T10:17:56Z,-70.42662124508453,-71.92956107514057,-69.00129456855841,2.938890178479361,-2.864924673789066,8.998044760955267,9,8.489236111111111,Post-breeding migration,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Stopover,325544.3190147351,1320579.7167719074,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,2019-10-26T22:28:11Z,1,14,13
13,V8757_029,2019-10-26T22:28:11Z,2020-01-07T10:23:56Z,-67.22295693913577,-67.80069332266619,-66.6049734569562,3.2714221097010032,1.4883077436471321,4.76757776804765,10,72.49704861111111,Non-breeding period,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Nonbreeding,132890.00822886897,365046.6692899114,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,1,0,2019-10-26T22:28:11Z,1,13,21
21,V8757_029,NA,NA,-129.8574554,-129.8574554,-129.8574554,58.16343635,58.16343635,58.16343635,10,NA,Post-breeding migration,,2920-25508,NA,Setophaga,2019-06-29,,,NA,2019-06-21,2020-06-09,,SY,Adult,72,12.5,Male,striata,,58.16343635,-129.8574554,NA,NA,,,,"British Columbia, Highway 37",Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,3.985505043,Both,Yes,Yes,91.66857607,93.25,0.15,1000,20,3,1,0.76,250,14,FALSE,No,Western,FALSE,FALSE,-129.8574554,58.16343635,2019-10-26,2020-04-24,2020,2020-03-19,No,2019-06-28T04:00:00Z,2019-08-15T04:00:00Z,2020-06-10,2020-06-15,1,2019-09-01,2020-06-01,,,,,NA,,,,,,Western Region,Breeding,0,0,2019-09-01T13:21:49Z,2020-06-01T06:11:21Z,NA,0,NA,NA,21,NA
18,V8757_055,2019-07-16T06:19:57Z,2019-07-17T05:45:57Z,-114.420252,-114.420252,-114.420252,62.432741,62.432741,62.432741,1,0.9763888888888889,Breeding,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Breeding,0,0,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,NA,NA,18,4
4,V8757_055,2019-09-23T00:29:57Z,2019-09-25T00:31:57Z,-86.85113348341504,-89.23296874183389,-84.81719810566442,54.62653876604054,50.752967327863814,56.36261761172609,3,2.0013888888888887,Post-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Stopover,284519.7730506487,624463.4131278904,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,2019-11-05T22:01:57Z,1,4,NA
4,V8757_055,2019-09-26T10:46:27Z,2019-09-30T10:55:57Z,-84.64916049473324,-86.70186682034526,-82.82473731946044,53.82244710075418,49.59792962639494,55.448212014954706,4,4.006597222222222,Post-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Stopover,254737.31055058603,651250.45649133,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,2019-11-05T22:01:57Z,1,4,6
6,V8757_055,2019-10-03T10:23:17Z,2019-10-09T23:02:37Z,-73.27168940661113,-73.93985281345657,-72.54137456318739,55.392018591642184,50.896292232435655,56.6417203707849,5,6.527314814814814,Post-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Stopover,88417.07722465927,639578.1347503841,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,2019-11-05T22:01:57Z,1,6,NA
6,V8757_055,2019-10-11T10:21:03Z,2019-10-17T10:23:27Z,-72.97057675390431,-73.66382266462222,-72.29380242625705,45.915760693465586,41.34585583320271,54.026541579176396,6,6.001666666666666,Post-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Stopover,106102.19450365166,1411607.4801513131,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,2019-11-05T22:01:57Z,1,6,NA
6,V8757_055,2019-10-18T22:48:27Z,2019-11-04T10:47:57Z,-72.08684733287527,-72.10356548203757,-72.0807720628334,41.37784161775131,41.372282862602475,41.401249202375176,7,16.499652777777776,Post-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Stopover,1903.9444761552725,3224.518193641483,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,2019-11-05T22:01:57Z,1,6,15
15,V8757_055,2019-11-05T22:01:57Z,2020-04-02T10:13:57Z,-61.94598072519508,-62.333541480368815,-61.59131569331124,1.5818182198841724,0.17809026541566406,2.755989194735798,8,147.50833333333333,Non-breeding period,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Nonbreeding,82592.71022442957,286970.39612844243,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,1,7,2019-11-05T22:01:57Z,1,15,18
18,V8757_055,NA,NA,-114.420252,-114.420252,-114.420252,62.432741,62.432741,62.432741,8,NA,Post-breeding migration,,2920-25204,NA,Setophaga,2019-06-27,,?,NA,2019-06-27,,,SY,Adult,75,13,Male,striata,harness,62.432741,-114.420252,NA,NA,,,,Northwest territories ,Breeding,,,Lotek,?,ML-6740,,,Unpublished,Yes ,120,NA,-5.466108711,Both,Yes,Yes,97.62019278,91.75,0.18,1000,20,3,1,0.8,250,14,FALSE,Yes,Central,FALSE,FALSE,-114.420252,62.432741,2019-11-05,2020-05-13,2020,2020-03-19,No,2019-08-03T04:00:00Z,2019-09-03T04:00:00Z,NA,NA,3.5,2019-09-12,2020-06-20,,,,,NA,,,,,,Central Region,Breeding,0,0,2012-09-12T11:35:17Z,2013-06-30T05:55:57Z,NA,7,NA,NA,18,NA
23,V8757_078,2019-06-18T01:00:37Z,2019-09-18T23:12:15Z,-71.08716,-71.09769,-71.09769,47.38339,47.37864,47.37864,1,92.92474537037036,Breeding,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Breeding,0,0,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,NA,0,NA,NA,23,6
6,V8757_078,2019-09-23T10:23:10Z,2019-09-29T04:00:00Z,-72.63705173117502,-73.36350128730018,-71.93468378939798,42.71993066684601,40.89384550748567,47.39536537915058,2,5.733912037037037,Post-breeding migration,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Stopover,116853.09248730486,723745.8814960873,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,NA,0,2019-10-09T10:38:50Z,1,6,9
9,V8757_078,2019-10-02T04:00:00Z,2019-10-08T04:00:00Z,-73.29278454715163,-74.10438245397305,-72.55909988460691,18.35,NA,NA,3,6,Post-breeding migration,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Stopover,163272.54803223186,NA,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,NA,0,2019-10-09T10:38:50Z,1,9,11
11,V8757_078,2019-10-09T10:38:50Z,2020-02-29T10:37:30Z,-69.98443519011195,-70.25499520936388,-69.69780585701692,7.58930006356416,6.673893872713705,8.434585044093845,4,142.99907407407406,Non-breeding period,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Nonbreeding,61482.69643947612,195999.2446422496,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,1,0,2019-10-09T10:38:50Z,1,11,23
23,V8757_078,NA,NA,-71.08716,-71.09769,-71.09769,47.38339,47.37864,47.37864,4,NA,Post-breeding migration,,2920-25303,NA,Setophaga,2019-06-17,6:10,?,NA,2019-06-17,2020-06-17,,SY,Adult,69,10.7,Male,striata,harness,47.37864,-71.09769,NA,NA,,,,Quebec,Breeding,,,Lotek,?,ML-6740,,,Unpublished,No,120,NA,56.248160413901,Both,Yes,Yes,92.7221890086026,93,0.11,1000,20,3,2,0.87,250,14,FALSE,,Eastern,TRUE,FALSE,-71.08716,47.38339,2019-10-09,2020-04-28,2020,2020-03-19,No,2019-07-01T04:00:00Z,2019-09-20T04:00:00Z,2020-06-05,2020-06-15,0,NA,2020-05-28,,,,,NA,2019-09-30,2019-10-02,2019-10-08,2019-10-09,good ,Eastern Region,Breeding,0,0,2019-09-21T23:00:42Z,2020-05-28T01:00:09Z,NA,0,NA,NA,23,NA
22,V8757_096,2019-07-12T23:47:16Z,2019-08-08T07:38:40Z,-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,1,26.32736596383706,Breeding,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,NA,7,NA,NA,22,5
5,V8757_096,2019-10-04T22:00:08Z,2019-10-08T22:10:57Z,-61.22240228228082,-63.59732582920709,-60.091222505178486,45.83781299252669,45.21941535690209,46.82844913671794,6,4.007502479517349,Post-breeding migration,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Stopover,271895.3334160234,179116.82103827706,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,NA,7,2019-11-19T10:14:45Z,1,5,NA
5,V8757_096,2019-10-10T21:58:21Z,2019-11-01T21:37:21Z,-60.798296842349174,-62.724343165148646,-60.102662940043395,46.12523523523407,45.292811012589986,46.90123896361585,7,21.985418729933876,Post-breeding migration,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Stopover,202263.42900981114,179049.38048586756,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,NA,7,2019-11-19T10:14:45Z,1,5,12
12,V8757_096,2019-11-03T09:45:39Z,2019-11-14T09:52:38Z,-61.93031272737832,-62.907283656750465,-60.967004103696475,9.009211661348903,6.233069284441506,10.331224248829088,8,11.004852497688045,Post-breeding migration,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Stopover,213326.04002045994,456204.5238275518,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,NA,7,2019-11-19T10:14:45Z,1,12,13
13,V8757_096,2019-11-19T10:14:45Z,2020-02-01T10:35:27Z,-68.42439570135231,-68.73899761398594,-68.05940947557575,4.62177356741952,3.349780622380774,5.382764000659928,10,74.01437172401282,Non-breeding period,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Nonbreeding,75405.40918459983,226310.67446122452,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,1,7,2019-11-19T10:14:45Z,1,13,22
22,V8757_096,NA,NA,-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,10,NA,Post-breeding migration,,2740 67825 ,NA,Setophaga,2019-06-25,9:30:00,,NA,2019-07-12,2020-07-08,,SY,Adult,76,12.7,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,Yes ,120,NA,-3.920918413,Both,Yes,Yes,97.68084082,92.25,0.2,1000,20,3,1,0.9,250,14,FALSE,No,Eastern,FALSE,TRUE,-56.225,49.45833,2019-11-19,2020-05-23,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-07,0,2019-08-30,2020-06-17,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2012-10-03T22:06:52Z,2013-06-16T00:09:41Z,NA,7,NA,NA,22,NA
22,V8757_134,2019-07-12T23:56:36Z,2019-07-14T00:19:06Z,-56.225,-56.225,-56.225,49.45833,49.45833,49.45833,1,1.015625,Breeding,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Breeding,0,0,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,NA,NA,22,5
5,V8757_134,2019-07-19T07:15:06Z,2019-08-02T00:03:14Z,-55.544729956796026,-56.60554451996752,-54.57229326717946,47.07510991998582,46.929883723745014,47.90817156956709,2,13.700092592592592,Post-breeding migration,,2740 67829 ,NA,Setophaga,2019-06-26,8:10:00,,NA,2019-07-12,2020-07-12,,AHY,Adult,74,12.8,Male,striata,,49.45833,-56.225,NA,NA,,,,Newfoundland ,Breeding,,,Lotek,,ML-6740,,,Unpublished,No,120,NA,-4.443608006,Both,Yes,Yes,97.13703665,91.5,0.16,1000,20,3,1,0.86,250,14,FALSE,,Eastern,FALSE,TRUE,-56.225,49.45833,2019-10-21,2020-05-13,2020,2020-03-19,No,2019-07-20T04:00:00Z,2019-09-20T04:00:00Z,2013-06-20,2013-07-02,0,2019-09-29,2020-06-15,,,,,NA,,,,,,Eastern Region,Stopover,154142.3738260543,108902.50484616165,2012-09-30T22:07:11Z,2013-06-14T07:39:06Z,NA,7,2019-10-21T22:36:36Z,1,5,NA
